x1,x2,class,DT_d2,DT_d3,DT_d4,DT_d5
208.86831530926284,51.26895374156747,Underweight,Underweight,Underweight,Underweight,Underweight
129.13054818270345,409.1021603066024,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
23.999799664572514,285.8843929327041,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
198.67491658780824,377.2939169317544,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
95.57159883305219,115.94797298191251,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
107.4863590199833,286.1618531158068,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
80.56316986386494,447.05657342691916,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
165.76756576577637,175.80473986115769,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
193.41107720853321,101.76722679563483,Obese,Severely obese,Severely obese,Obese,Obese
226.0123210041387,427.929114961861,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.9356065756997,376.029954151982,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
122.391806957612,337.0930530058908,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
149.9314721578454,405.5021275541347,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
88.2021779841141,336.9632841768059,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
97.5646287754313,193.19831145425425,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
158.13476156540412,204.35441854734722,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
8.019541684076302,259.1412508407339,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
10.241784385195661,456.5480427635579,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
48.66975947383756,218.66516013856,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
223.11437831634532,235.30283368474795,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.38088910985266,441.93830758044106,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
138.15486922221032,237.5574913174956,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
31.964513296986276,171.20067864576038,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
60.131431191769124,148.23425719368703,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
34.95622845433142,191.67426600744164,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
163.6151941198371,40.5616500509043,Underweight,Underweight,Underweight,Underweight,Underweight
189.41089686535094,122.05427236406808,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
110.19297887652962,315.44276153154055,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
86.81867897451816,334.3352025115911,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
223.34164406594127,6.716794278647011,Underweight,Underweight,Underweight,Underweight,Underweight
221.55105605321685,190.63191624925233,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
79.26294382275152,165.9253440409342,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
101.68329531059095,407.7482552810722,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
90.46334697822026,268.08180914901686,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
207.3853119344898,464.76028599327697,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.57777357510105,148.98640382584526,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
192.7322080039499,81.79942141393298,Normal,Underweight,Normal,Normal,Normal
91.9100833805555,306.9747157537527,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
35.85477074630693,186.74859877208405,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.26822932950495,424.2824504812385,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
186.38425620610005,325.6475648463108,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
173.8157617074424,91.6407911894243,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.90463849389138,179.9824959556103,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
106.45903331652126,368.67125626634413,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
221.20654735025875,268.18298662859024,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
18.397957731174188,460.2761330217012,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
139.9080037169286,79.45684392455426,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
11.797836102770393,69.90889990691026,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
7.149245016056593,264.6078138839473,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.69707941511526,397.53584374392653,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.69853631164415,180.20890072575455,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
208.80361798737843,78.41691825893321,Underweight,Underweight,Normal,Normal,Underweight
40.04679116024405,105.0281476923643,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
220.60893751924914,6.782605158459212,Underweight,Underweight,Underweight,Underweight,Underweight
68.6358327633438,211.0571320164591,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
57.97849537199217,369.84847041366356,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
174.74717519325037,42.09234074782699,Underweight,Underweight,Underweight,Underweight,Underweight
10.586632345688056,251.1242297040812,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
18.551439783918433,485.36283709527567,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
22.332711855600877,231.105420290705,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
141.75055732532917,95.5613104430265,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
65.81398471390287,142.32987368064616,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
95.85932036022734,167.89086113207946,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
65.35665933083014,108.25887664269688,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
21.006996838699518,395.90850815339996,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-2.642799954380692,254.9105597852003,Error,Error,Error,Error,Error
3.980965044568322,91.59026770549663,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
141.5925983636842,181.1164938657916,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
115.50519598079669,16.085214069483442,Underweight,Severely obese,Underweight,Underweight,Underweight
120.56062021021441,358.1708375718932,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
104.30960547225648,135.49405845334164,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
116.1990434899959,430.28110398866886,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
77.50821861773336,38.71758901098518,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
56.278934607769756,138.26681218418736,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
56.12742794127705,464.66610741940497,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.822846636634424,-9.648143720918336,Error,Severely obese,Underweight,Error,Error
125.89223174663746,494.13653315673423,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.70213107081835,53.90080849849119,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
200.39274224632675,381.5490191429986,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
193.99236519112546,237.6078764732327,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
75.66810834503605,351.6659778698042,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
49.78013014769753,312.5130068015934,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
126.96594143724329,228.23109941846104,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
85.55946334475868,404.1806439951295,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
25.358117073625884,22.922602839535045,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
141.9409843852963,269.8149449750391,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
125.77803219556327,439.15072750238687,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
56.541941137913895,427.46385585982654,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
83.80237374069405,250.7232767023861,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
42.600924815989785,443.66302668401704,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
93.1227504647171,134.60282018829483,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
54.93580675336669,277.10734330534945,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
186.28357529820707,127.85035066848874,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
99.71340334761759,333.126679639798,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
49.4338541382736,269.40133052760905,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
72.8644434992254,31.22612817878727,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
24.508183636322336,174.5182864317952,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
154.63740175314632,39.39562623204227,Underweight,Underweight,Underweight,Underweight,Underweight
72.1997536327103,297.1688093024958,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
8.963292392326373,79.90255768070269,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
54.41065300916584,480.66059646524974,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
195.6454827935256,301.1130359195175,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
177.81907858158974,24.336532831666943,Underweight,Underweight,Underweight,Underweight,Underweight
3.261703228214728,324.58184029663806,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
122.07954210592456,73.3550559503198,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
59.11991673342196,398.79997972105673,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
95.86691492837684,61.92208520760339,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
48.34167888520916,254.89887573370453,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
221.03634657502386,318.4060906321402,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
105.10097684255594,15.25152191006002,Underweight,Severely obese,Underweight,Underweight,Underweight
57.84360850876,287.01632069324256,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-6.789964192192186,171.4544521548285,Error,Error,Error,Error,Error
178.18112254180537,8.440863921800084,Underweight,Underweight,Underweight,Underweight,Underweight
28.05741238873157,444.2447605532583,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
194.54663146148476,479.8918381076125,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
78.01990664004283,388.13632990345434,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
203.15444994520496,-8.024327795974163,Error,Underweight,Underweight,Error,Error
182.9354317223293,447.67130998142613,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
198.44168405086643,215.4675806177586,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
156.6638882948567,19.29590556968624,Underweight,Underweight,Underweight,Underweight,Underweight
47.175730482407566,180.4739632807677,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.30389952036725,374.69486752835684,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
170.79894114836674,109.49607036663659,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
43.56824006522049,95.67092720941916,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
222.26059446849192,392.1859828984667,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
178.17210703275248,41.27011537135456,Underweight,Underweight,Underweight,Underweight,Underweight
-7.896189872141854,110.52280347956648,Error,Error,Error,Error,Error
140.87305000415972,153.65374044545567,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
127.69232585354277,148.8173476541468,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
110.8466870946781,259.440357211075,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
121.83953050750301,191.18347372557827,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
93.25605026323555,226.21653697070724,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
73.53964400801298,185.07788829031085,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.127685855288483,396.8703315815943,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
131.2026607707386,-2.454493156518663,Error,Severely obese,Underweight,Error,Error
1.1997892018554275,80.99829966733776,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
14.220721528659691,208.73168383963193,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
142.23515690818013,196.5971009881675,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.59744368149191,230.3993801741096,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
8.765314121676756,349.3328711133504,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
220.7112282252593,99.64101113840779,Normal,Severely obese,Severely obese,Obese,Normal
35.34343955035861,326.6209051217755,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
173.21295659349207,312.67437182050065,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.8369776885981,137.57038252591425,Obese,Severely obese,Severely obese,Obese,Normal
105.79030300118767,402.8493114712161,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
86.25444596742757,247.26350034472938,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
170.96884826087847,181.27677530093956,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
33.74794818137571,148.397363044246,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
7.210822092402061,224.7575684533122,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
112.67037765924455,331.0972949906757,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-4.535883376931291,256.3078819217403,Error,Error,Error,Error,Error
17.667564739432216,140.20147789551956,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
2.4868781331073233,157.17695584871962,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
42.992133984845324,-9.123897050512795,Error,Severely obese,Underweight,Error,Error
138.3943989077087,211.34541395509382,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
30.881955129995738,18.897814956922634,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
187.68870031318303,292.9482828598023,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
192.7201103970427,482.1935787847129,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
43.73870064372881,323.46697943045456,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.82981470414884,170.14045389706087,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
88.15269843585311,185.38962705770595,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
189.99773564211938,408.6863966018469,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.759400619588646,5.786253191200698,Severely obese,Severely obese,Underweight,Underweight,Severely obese
170.47090272900192,368.6546459796265,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
211.6293476612592,301.81203357600526,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
56.994949642822604,394.5011121859553,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
194.94885547415882,106.14478372064332,Obese,Severely obese,Severely obese,Obese,Obese
129.5031313549898,449.49589440671264,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
186.21249481664896,258.6686224114102,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
196.67558247919055,57.80737735158637,Underweight,Underweight,Underweight,Underweight,Underweight
94.59553413849058,391.8293936196332,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
9.344519815344764,425.2639352313197,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
49.348375365766444,413.7756449764451,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
180.66037165538157,8.071851700098374,Underweight,Underweight,Underweight,Underweight,Underweight
165.01544575307253,403.8153130604882,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
35.00857329368194,436.02509049587326,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
80.12029304667993,360.88437931473555,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
125.04308848088246,11.553123976388875,Underweight,Severely obese,Underweight,Underweight,Underweight
-1.6695391326902467,210.81013956022824,Error,Error,Error,Error,Error
147.54474425313649,31.80319944920832,Underweight,Severely obese,Severely obese,Severely obese,Severely obese
149.707059830404,312.78968314195623,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
61.05397681822794,383.8177328134411,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
220.8957619945413,200.53246755013419,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-7.45111875848292,397.58113919708046,Error,Error,Error,Error,Error
103.11022683756929,207.55069580736253,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
120.18792415995111,285.68667305384963,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
3.984808908027965,451.34360711048214,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
8.047225278913192,63.78093071844148,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.79621076826587,78.07949715419684,Overweight,Underweight,Normal,Obese,Overweight
73.70981204862807,449.80227657284803,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
209.65108224104287,411.8599035174821,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
1.0359202587965015,455.6912099464073,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
63.65698716610791,341.5573629135155,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
61.27106496280234,223.7777083122979,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
27.531397039069546,429.85505144512183,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
4.720989981927149,290.81455055106824,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
214.10383839512397,20.608682693736444,Underweight,Underweight,Underweight,Underweight,Underweight
-1.4422488591018734,12.038416388464725,Error,Severely obese,Underweight,Underweight,Severely obese
84.90215793920244,12.39412730165002,Underweight,Severely obese,Underweight,Underweight,Underweight
32.01403308321544,130.58067315330533,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
182.7203027639097,144.30353902900939,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
104.6674848352712,218.53858442790852,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
8.43324537962813,98.34820312084169,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
17.589542348285768,315.2896863005727,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
11.232597422478833,125.46440303920619,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
166.6593532908091,30.76936518445519,Underweight,Underweight,Underweight,Underweight,Underweight
153.36527487878132,227.5667042122506,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
111.89756695230001,205.8861195006853,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
171.23412182654516,51.89252797466999,Underweight,Underweight,Underweight,Underweight,Underweight
148.92460746196753,91.40458391308526,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-6.34160043703463,184.03595844025222,Error,Error,Error,Error,Error
85.40334502794664,440.75274242410075,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
110.04138192182405,400.61547964462073,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
149.03003494377703,158.75221172236823,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
44.07603256100728,61.07633064582713,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
224.3789417708035,134.2065064314465,Obese,Severely obese,Severely obese,Obese,Normal
-8.858911498554887,217.91003932359394,Error,Error,Error,Error,Error
-1.9626071420613709,467.5891650807553,Error,Error,Error,Error,Error
218.44301259846662,376.8523659596205,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
144.6206642492549,12.222474784115242,Underweight,Severely obese,Underweight,Underweight,Underweight
72.56784044592025,483.39416787681347,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
147.31445639214624,178.4197443842224,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
228.29552035876566,299.16839241977544,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
18.65595627152028,177.7511151043647,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
62.29360851465121,460.9017157969959,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
93.50897291462259,207.5482896476592,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
2.5093691523736084,331.23133446521973,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
90.45520594353171,246.84316679156302,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
164.49363285736865,275.56859637331416,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
155.4929379132501,149.67932864825002,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
211.56849082676246,204.78775932044343,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
18.481910462789084,248.66507777122422,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
65.61186867889704,214.41563281087946,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
92.03946686492282,133.88833188079616,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
163.7641397001371,5.292394234966583,Underweight,Underweight,Underweight,Underweight,Underweight
106.57993615434374,111.41836642616136,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.33103549549342,79.79983784610684,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
69.22227296581613,276.8706036566081,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
12.513269780458252,470.4442848330224,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
79.6255452166738,54.741118806073345,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
203.33617071533385,14.4912459144306,Underweight,Underweight,Underweight,Underweight,Underweight
29.110863865516812,175.89575161929218,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
183.30140040621822,487.6782471938203,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.61421510289478,174.8095776129879,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
173.54016263346946,66.24734805077583,Normal,Underweight,Normal,Obese,Overweight
123.36561839303334,428.9630599096806,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
165.7844582893542,290.6660305982914,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
173.60311350938213,38.062088605562245,Underweight,Underweight,Underweight,Underweight,Underweight
178.9313323298962,479.05774593318375,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
54.13385106800105,132.7939140522524,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
103.91267765490821,170.67918603215352,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
60.280948255729584,476.9072733431071,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
149.2181759203548,48.02080559613134,Normal,Underweight,Underweight,Underweight,Normal
29.34199332270883,3.041617660410834,Severely obese,Severely obese,Underweight,Underweight,Severely obese
162.6224687994721,475.32488541412243,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
139.00899032416004,35.22919197928471,Underweight,Severely obese,Severely obese,Severely obese,Severely obese
153.15781599054324,497.6407407492846,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
174.04502716950418,413.06351664787434,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
166.42171482644824,82.77675510214685,Obese,Underweight,Normal,Obese,Obese
194.99815168780015,34.1348054207869,Underweight,Underweight,Underweight,Underweight,Underweight
154.17138303532187,33.02334490278995,Underweight,Underweight,Underweight,Underweight,Underweight
19.551650027351183,295.8370056333177,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
53.7855025680613,269.57541600309764,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
173.88347678453846,462.6624968274448,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.461800349775068,-0.13330966357750107,Error,Severely obese,Underweight,Error,Error
41.92790713980847,123.76853024443145,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.82606218713875,196.851779069222,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
129.3252995325251,170.47654411202785,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
166.28116084659771,214.32360466089796,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
38.182750731756315,172.29293667969472,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
109.30208774605543,412.9756185643654,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
6.453906612477784,178.82568432166454,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
158.29323138782235,461.57940128727336,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
13.296143396263023,65.0080261061419,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
177.4957575814614,75.73708223025261,Overweight,Underweight,Normal,Obese,Overweight
-9.723352518135213,233.86842567220108,Error,Error,Error,Error,Error
217.25536955811546,108.4948978392376,Overweight,Severely obese,Severely obese,Obese,Normal
145.431586644462,74.7472508080031,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
100.98983783867325,362.8651070854713,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.81081803178362,189.99970038377336,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
115.97284315371773,122.57691058344898,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
214.37302281843196,6.252154179726318,Underweight,Underweight,Underweight,Underweight,Underweight
-1.9514397260368366,217.05959761229542,Error,Error,Error,Error,Error
227.92121352904144,336.0092640342212,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
38.99221196287472,77.62508440494705,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
91.25106646147664,257.9064265550509,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.50682020304595,327.94614041755165,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
14.091246772879988,330.5772866874171,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
27.44490426235999,172.05985186032402,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
156.7565443214317,368.50848837801783,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
15.692730448144786,230.3469886368556,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.02969539936832,348.0217456141237,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
21.61396920813995,161.01811864294012,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
183.94460262040624,405.80100639008583,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
223.6863435913942,317.02137970815943,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.53680636784519,222.3773140541392,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
166.12383272323012,274.59193237106314,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
171.71418682947848,207.24988751940703,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
97.7732584311735,7.263970282595018,Underweight,Severely obese,Underweight,Underweight,Underweight
192.8953319939174,318.07652428418584,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
197.51704973217443,317.45065174961866,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
96.59416801065183,48.362130222288606,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
199.94697900797337,392.88663025125965,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
50.250557513701175,129.78270930156216,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
29.315903452392575,135.13128906442304,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
174.96564824471923,323.1347981965998,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
5.5492889046966685,400.7400876758058,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-3.693890219626125,465.0439311332737,Error,Error,Error,Error,Error
225.0356920877185,187.0860380421485,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
214.24701875511016,361.79904373495856,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
155.05989429367017,259.77327596134415,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.79226320718864,411.8846969630612,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
127.71006334092641,124.11562636762355,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
